"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"36081","1","62","74","0","2021","2","","Queens County, New York","Federal Government","NAICS 62 Health care and social assistance","County, NAICS Sector -- by ownership sector","All establishment sizes",1,533,531,519,11513405,0,0,1678,"",0.17,0.28,0.28,0.27,0.27,0.00,0.00,0.97,"",0,0.0,-5,-0.9,0,0.0,-21,-3.9,415731,3.7,0,0.0,0,0.0,86,5.4
"36081","1","62","74","0","2021","3","","Queens County, New York","Federal Government","NAICS 62 Health care and social assistance","County, NAICS Sector -- by ownership sector","All establishment sizes",1,523,518,511,9771523,0,0,1453,"",0.17,0.27,0.27,0.27,0.25,0.00,0.00,0.94,"",0,0.0,-26,-4.7,-28,-5.1,-37,-6.8,-462734,-4.5,0,0.0,0,0.0,16,1.1
"36081","1","62","74","0","2021","4","","Queens County, New York","Federal Government","NAICS 62 Health care and social assistance","County, NAICS Sector -- by ownership sector","All establishment sizes",1,531,522,522,11614155,0,0,1702,"",0.16,0.28,0.27,0.27,0.27,0.00,0.00,0.97,"",0,0.0,-15,-2.7,-19,-3.5,-34,-6.1,-72699,-0.6,0,0.0,0,0.0,61,3.7
"36081","1","622","75","0","2021","1","","Queens County, New York","Federal Government","NAICS 622 Hospitals","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,537,545,538,10341268,0,0,1473,"",0.52,0.33,0.33,0.32,0.34,0.00,0.00,1.03,"",0,0.0,-4,-0.7,-6,-1.1,-9,-1.6,362013,3.6,0,0.0,0,0.0,68,4.8
"36081","1","622","75","0","2021","2","","Queens County, New York","Federal Government","NAICS 622 Hospitals","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,533,531,519,11513405,0,0,1678,"",0.53,0.32,0.32,0.31,0.30,0.00,0.00,0.95,"",0,0.0,-5,-0.9,0,0.0,-21,-3.9,415731,3.7,0,0.0,0,0.0,86,5.4
"36081","1","622","75","0","2021","3","","Queens County, New York","Federal Government","NAICS 622 Hospitals","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,523,518,511,9771523,0,0,1453,"",0.53,0.31,0.32,0.31,0.29,0.00,0.00,0.92,"",0,0.0,-26,-4.7,-28,-5.1,-37,-6.8,-462734,-4.5,0,0.0,0,0.0,16,1.1
"36081","1","622","75","0","2021","4","","Queens County, New York","Federal Government","NAICS 622 Hospitals","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,531,522,522,11614155,0,0,1702,"",0.52,0.32,0.31,0.31,0.30,0.00,0.00,0.95,"",0,0.0,-15,-2.7,-19,-3.5,-34,-6.1,-72699,-0.6,0,0.0,0,0.0,61,3.7
"36081","1","6221","76","0","2021","1","","Queens County, New York","Federal Government","NAICS 6221 General medical and surgical hospitals","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,537,545,538,10341268,0,0,1473,"",0.53,0.33,0.34,0.33,0.34,0.00,0.00,1.03,"",0,0.0,-4,-0.7,-6,-1.1,-9,-1.6,362013,3.6,0,0.0,0,0.0,68,4.8
"36081","1","6221","76","0","2021","2","","Queens County, New York","Federal Government","NAICS 6221 General medical and surgical hospitals","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,533,531,519,11513405,0,0,1678,"",0.54,0.33,0.33,0.32,0.31,0.00,0.00,0.95,"",0,0.0,-5,-0.9,0,0.0,-21,-3.9,415731,3.7,0,0.0,0,0.0,86,5.4
"36081","1","6221","76","0","2021","3","","Queens County, New York","Federal Government","NAICS 6221 General medical and surgical hospitals","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,523,518,511,9771523,0,0,1453,"",0.54,0.32,0.32,0.31,0.29,0.00,0.00,0.92,"",0,0.0,-26,-4.7,-28,-5.1,-37,-6.8,-462734,-4.5,0,0.0,0,0.0,16,1.1
"36081","1","6221","76","0","2021","4","","Queens County, New York","Federal Government","NAICS 6221 General medical and surgical hospitals","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,531,522,522,11614155,0,0,1702,"",0.53,0.33,0.32,0.32,0.31,0.00,0.00,0.95,"",0,0.0,-15,-2.7,-19,-3.5,-34,-6.1,-72699,-0.6,0,0.0,0,0.0,61,3.7
"36081","1","62211","77","0","2021","1","","Queens County, New York","Federal Government","NAICS 62211 General medical and surgical hospitals","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,537,545,538,10341268,0,0,1473,"",0.53,0.33,0.34,0.33,0.34,0.00,0.00,1.03,"",0,0.0,-4,-0.7,-6,-1.1,-9,-1.6,362013,3.6,0,0.0,0,0.0,68,4.8
"36081","1","62211","77","0","2021","2","","Queens County, New York","Federal Government","NAICS 62211 General medical and surgical hospitals","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,533,531,519,11513405,0,0,1678,"",0.54,0.33,0.33,0.32,0.31,0.00,0.00,0.95,"",0,0.0,-5,-0.9,0,0.0,-21,-3.9,415731,3.7,0,0.0,0,0.0,86,5.4
"36081","1","62211","77","0","2021","3","","Queens County, New York","Federal Government","NAICS 62211 General medical and surgical hospitals","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,523,518,511,9771523,0,0,1453,"",0.54,0.32,0.32,0.31,0.29,0.00,0.00,0.92,"",0,0.0,-26,-4.7,-28,-5.1,-37,-6.8,-462734,-4.5,0,0.0,0,0.0,16,1.1
"36081","1","62211","77","0","2021","4","","Queens County, New York","Federal Government","NAICS 62211 General medical and surgical hospitals","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,531,522,522,11614155,0,0,1702,"",0.53,0.33,0.32,0.32,0.31,0.00,0.00,0.95,"",0,0.0,-15,-2.7,-19,-3.5,-34,-6.1,-72699,-0.6,0,0.0,0,0.0,61,3.7
"36081","1","622110","78","0","2021","1","","Queens County, New York","Federal Government","NAICS 622110 General medical and surgical hospitals","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,537,545,538,10341268,0,0,1473,"",0.53,0.33,0.34,0.33,0.34,0.00,0.00,1.03,"",0,0.0,-4,-0.7,-6,-1.1,-9,-1.6,362013,3.6,0,0.0,0,0.0,68,4.8
"36081","1","622110","78","0","2021","2","","Queens County, New York","Federal Government","NAICS 622110 General medical and surgical hospitals","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,533,531,519,11513405,0,0,1678,"",0.54,0.33,0.33,0.32,0.31,0.00,0.00,0.95,"",0,0.0,-5,-0.9,0,0.0,-21,-3.9,415731,3.7,0,0.0,0,0.0,86,5.4
"36081","1","622110","78","0","2021","3","","Queens County, New York","Federal Government","NAICS 622110 General medical and surgical hospitals","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,523,518,511,9771523,0,0,1453,"",0.54,0.32,0.32,0.31,0.29,0.00,0.00,0.92,"",0,0.0,-26,-4.7,-28,-5.1,-37,-6.8,-462734,-4.5,0,0.0,0,0.0,16,1.1
"36081","1","622110","78","0","2021","4","","Queens County, New York","Federal Government","NAICS 622110 General medical and surgical hospitals","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,531,522,522,11614155,0,0,1702,"",0.53,0.33,0.32,0.32,0.31,0.00,0.00,0.95,"",0,0.0,-15,-2.7,-19,-3.5,-34,-6.1,-72699,-0.6,0,0.0,0,0.0,61,3.7
"36081","1","71","74","0","2021","1","","Queens County, New York","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,12,12,13,216893,0,0,1353,"",0.18,0.08,0.08,0.08,0.11,0.00,0.00,1.40,"",0,0.0,0,0.0,0,0.0,1,8.3,-9731,-4.3,0,0.0,0,0.0,-100,-6.9
