"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"36005","1","102","72","0","2022","3","","Bronx County, New York","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",65,3902,3888,3909,94908834,0,0,1872,"",0.62,0.67,0.67,0.67,0.70,0.00,0.00,1.04,"",2,3.2,95,2.5,104,2.7,98,2.6,14065482,17.4,0,0.0,0,0.0,236,14.4
"36005","1","102","72","0","2022","4","","Bronx County, New York","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",65,3920,3932,3971,88456549,0,0,1727,"",0.62,0.67,0.67,0.67,0.68,0.00,0.00,1.02,"",2,3.2,110,2.9,93,2.4,64,1.6,-8173802,-8.5,0,0.0,0,0.0,-203,-10.5
"36005","1","1021","73","0","2022","1","","Bronx County, New York","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",46,1479,1518,1530,25294651,0,0,1289,"",0.85,1.04,1.06,1.07,1.28,0.00,0.00,1.21,"",0,0.0,-3,-0.2,33,2.2,42,2.8,-1292885,-4.9,0,0.0,0,0.0,-88,-6.4
"36005","1","1021","73","0","2022","2","","Bronx County, New York","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",46,1516,1569,1571,27259397,0,0,1351,"",0.87,1.07,1.13,1.14,1.10,0.00,0.00,0.99,"",0,0.0,30,2.0,75,5.0,71,4.7,-3132426,-10.3,0,0.0,0,0.0,-215,-13.7
"36005","1","1021","73","0","2022","3","","Bronx County, New York","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",46,1556,1536,1543,27777592,0,0,1383,"",0.87,1.12,1.14,1.13,1.12,0.00,0.00,0.99,"",0,0.0,74,5.0,81,5.6,79,5.4,1903080,7.4,0,0.0,0,0.0,26,1.9
"36005","1","1021","73","0","2022","4","","Bronx County, New York","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",46,1558,1562,1589,24935656,0,0,1222,"",0.88,1.13,1.12,1.12,1.10,0.00,0.00,0.98,"",0,0.0,81,5.5,56,3.7,38,2.5,-5382174,-17.8,0,0.0,0,0.0,-321,-20.8
"36005","1","1024","73","0","2022","1","","Bronx County, New York","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,4,4,4,145461,0,0,2797,"",0.38,0.03,0.03,0.03,0.05,0.00,0.00,1.92,"",0,0.0,0,0.0,0,0.0,0,0.0,4371,3.1,0,0.0,0,0.0,84,3.1
"36005","1","1024","73","0","2022","2","","Bronx County, New York","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,5,5,5,212203,0,0,3265,"",0.40,0.03,0.03,0.03,0.06,0.00,0.00,1.65,"",0,0.0,1,25.0,1,25.0,1,25.0,47468,28.8,0,0.0,0,0.0,97,3.1
"36005","1","1024","73","0","2022","3","","Bronx County, New York","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,5,6,6,197964,0,0,2687,"",0.40,0.03,0.04,0.04,0.06,0.00,0.00,1.47,"",0,0.0,1,25.0,2,50.0,2,50.0,57618,41.1,0,0.0,0,0.0,-12,-0.4
"36005","1","1024","73","0","2022","4","","Bronx County, New York","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,6,5,5,211786,0,0,3055,"",0.40,0.04,0.03,0.03,0.07,0.00,0.00,1.81,"",0,0.0,2,50.0,1,25.0,1,25.0,35665,20.3,0,0.0,0,0.0,-332,-9.8
"36005","1","1025","73","0","2022","1","","Bronx County, New York","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,1871,1876,1868,47895753,0,0,1968,"",0.40,2.08,2.08,2.08,2.88,0.00,0.00,1.39,"",0,0.0,-91,-4.6,-69,-3.5,-29,-1.5,839513,1.8,0,0.0,0,0.0,97,5.2
"36005","1","1025","73","0","2022","2","","Bronx County, New York","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,1871,1893,1894,55102968,0,0,2247,"",0.41,2.09,2.13,2.14,2.52,0.00,0.00,1.19,"",0,0.0,-27,-1.4,7,0.4,14,0.7,1871668,3.5,0,0.0,0,0.0,78,3.6
"36005","1","1025","73","0","2022","3","","Bronx County, New York","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,1903,1903,1917,56609784,0,0,2283,"",0.40,2.16,2.18,2.15,2.59,0.00,0.00,1.20,"",0,0.0,27,1.4,23,1.2,33,1.8,11359899,25.1,0,0.0,0,0.0,432,23.3
"36005","1","1025","73","0","2022","4","","Bronx County, New York","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,1913,1914,1928,51306472,0,0,2057,"",0.41,2.13,2.12,2.12,2.66,0.00,0.00,1.25,"",0,0.0,23,1.2,31,1.6,34,1.8,-3463371,-6.3,0,0.0,0,0.0,-173,-7.8
"36005","1","1028","73","0","2022","1","","Bronx County, New York","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",16,460,461,456,9867914,0,0,1654,"",0.35,0.14,0.14,0.14,0.14,0.00,0.00,1.05,"",1,6.7,25,5.7,14,3.1,-2,-0.4,343476,3.6,0,0.0,0,0.0,14,0.9
"36005","1","1028","73","0","2022","2","","Bronx County, New York","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",17,449,456,440,11665411,0,0,2002,"",0.38,0.13,0.14,0.13,0.13,0.00,0.00,0.95,"",2,13.3,-27,-5.7,-14,-3.0,-34,-7.2,601319,5.4,0,0.0,0,0.0,204,11.3
"36005","1","1028","73","0","2022","3","","Bronx County, New York","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",17,438,443,443,10323494,0,0,1799,"",0.39,0.13,0.14,0.14,0.12,0.00,0.00,0.92,"",2,13.3,-7,-1.6,-2,-0.4,-16,-3.5,744885,7.8,0,0.0,0,0.0,160,9.8
"36005","1","1028","73","0","2022","4","","Bronx County, New York","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",17,443,451,449,12002635,0,0,2062,"",0.40,0.13,0.14,0.14,0.15,0.00,0.00,1.09,"",2,13.3,4,0.9,5,1.1,-9,-2.0,636078,5.6,0,0.0,0,0.0,109,5.6
"36005","1","48-49","74","0","2022","1","","Bronx County, New York","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",46,1479,1518,1530,25294651,0,0,1289,"",0.87,1.12,1.15,1.16,1.37,0.00,0.00,1.20,"",0,0.0,-3,-0.2,33,2.2,42,2.8,-1292885,-4.9,0,0.0,0,0.0,-88,-6.4
"36005","1","48-49","74","0","2022","2","","Bronx County, New York","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",46,1516,1569,1571,27259397,0,0,1351,"",0.89,1.16,1.22,1.23,1.17,0.00,0.00,0.97,"",0,0.0,30,2.0,75,5.0,71,4.7,-3132426,-10.3,0,0.0,0,0.0,-215,-13.7
"36005","1","48-49","74","0","2022","3","","Bronx County, New York","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",46,1556,1536,1543,27777592,0,0,1383,"",0.90,1.22,1.23,1.22,1.19,0.00,0.00,0.97,"",0,0.0,74,5.0,81,5.6,79,5.4,1903080,7.4,0,0.0,0,0.0,26,1.9
"36005","1","48-49","74","0","2022","4","","Bronx County, New York","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",46,1558,1562,1589,24935656,0,0,1222,"",0.91,1.23,1.21,1.22,1.19,0.00,0.00,0.98,"",0,0.0,81,5.5,56,3.7,38,2.5,-5382174,-17.8,0,0.0,0,0.0,-321,-20.8
"36005","1","491","75","0","2022","1","","Bronx County, New York","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",46,1479,1518,1530,25294651,0,0,1289,"",0.88,1.14,1.17,1.19,1.43,0.00,0.00,1.23,"",0,0.0,-3,-0.2,33,2.2,42,2.8,-1292885,-4.9,0,0.0,0,0.0,-88,-6.4
"36005","1","491","75","0","2022","2","","Bronx County, New York","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",46,1516,1569,1571,27259397,0,0,1351,"",0.90,1.18,1.25,1.26,1.22,0.00,0.00,0.99,"",0,0.0,30,2.0,75,5.0,71,4.7,-3132426,-10.3,0,0.0,0,0.0,-215,-13.7
"36005","1","491","75","0","2022","3","","Bronx County, New York","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",46,1556,1536,1543,27777592,0,0,1383,"",0.90,1.24,1.26,1.25,1.24,0.00,0.00,0.99,"",0,0.0,74,5.0,81,5.6,79,5.4,1903080,7.4,0,0.0,0,0.0,26,1.9
"36005","1","491","75","0","2022","4","","Bronx County, New York","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",46,1558,1562,1589,24935656,0,0,1222,"",0.92,1.26,1.24,1.25,1.25,0.00,0.00,1.00,"",0,0.0,81,5.5,56,3.7,38,2.5,-5382174,-17.8,0,0.0,0,0.0,-321,-20.8
"36005","1","4911","76","0","2022","1","","Bronx County, New York","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",46,1479,1518,1530,25294651,0,0,1289,"",0.88,1.14,1.17,1.19,1.43,0.00,0.00,1.23,"",0,0.0,-3,-0.2,33,2.2,42,2.8,-1292885,-4.9,0,0.0,0,0.0,-88,-6.4
"36005","1","4911","76","0","2022","2","","Bronx County, New York","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",46,1516,1569,1571,27259397,0,0,1351,"",0.90,1.18,1.25,1.26,1.22,0.00,0.00,0.99,"",0,0.0,30,2.0,75,5.0,71,4.7,-3132426,-10.3,0,0.0,0,0.0,-215,-13.7
"36005","1","4911","76","0","2022","3","","Bronx County, New York","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",46,1556,1536,1543,27777592,0,0,1383,"",0.90,1.24,1.26,1.25,1.24,0.00,0.00,0.99,"",0,0.0,74,5.0,81,5.6,79,5.4,1903080,7.4,0,0.0,0,0.0,26,1.9
"36005","1","4911","76","0","2022","4","","Bronx County, New York","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",46,1558,1562,1589,24935656,0,0,1222,"",0.92,1.26,1.24,1.25,1.25,0.00,0.00,1.00,"",0,0.0,81,5.5,56,3.7,38,2.5,-5382174,-17.8,0,0.0,0,0.0,-321,-20.8
"36005","1","49111","77","0","2022","1","","Bronx County, New York","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",46,1479,1518,1530,25294651,0,0,1289,"",0.88,1.14,1.17,1.19,1.43,0.00,0.00,1.23,"",0,0.0,-3,-0.2,33,2.2,42,2.8,-1292885,-4.9,0,0.0,0,0.0,-88,-6.4
"36005","1","49111","77","0","2022","2","","Bronx County, New York","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",46,1516,1569,1571,27259397,0,0,1351,"",0.90,1.18,1.25,1.26,1.22,0.00,0.00,0.99,"",0,0.0,30,2.0,75,5.0,71,4.7,-3132426,-10.3,0,0.0,0,0.0,-215,-13.7
"36005","1","49111","77","0","2022","3","","Bronx County, New York","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",46,1556,1536,1543,27777592,0,0,1383,"",0.90,1.24,1.26,1.25,1.24,0.00,0.00,0.99,"",0,0.0,74,5.0,81,5.6,79,5.4,1903080,7.4,0,0.0,0,0.0,26,1.9
"36005","1","49111","77","0","2022","4","","Bronx County, New York","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",46,1558,1562,1589,24935656,0,0,1222,"",0.92,1.26,1.24,1.25,1.25,0.00,0.00,1.00,"",0,0.0,81,5.5,56,3.7,38,2.5,-5382174,-17.8,0,0.0,0,0.0,-321,-20.8
"36005","1","491110","78","0","2022","1","","Bronx County, New York","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",46,1479,1518,1530,25294651,0,0,1289,"",0.88,1.14,1.17,1.19,1.43,0.00,0.00,1.23,"",0,0.0,-3,-0.2,33,2.2,42,2.8,-1292885,-4.9,0,0.0,0,0.0,-88,-6.4
"36005","1","491110","78","0","2022","2","","Bronx County, New York","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",46,1516,1569,1571,27259397,0,0,1351,"",0.90,1.18,1.25,1.26,1.22,0.00,0.00,0.99,"",0,0.0,30,2.0,75,5.0,71,4.7,-3132426,-10.3,0,0.0,0,0.0,-215,-13.7
"36005","1","491110","78","0","2022","3","","Bronx County, New York","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",46,1556,1536,1543,27777592,0,0,1383,"",0.90,1.24,1.26,1.25,1.24,0.00,0.00,0.99,"",0,0.0,74,5.0,81,5.6,79,5.4,1903080,7.4,0,0.0,0,0.0,26,1.9
"36005","1","491110","78","0","2022","4","","Bronx County, New York","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",46,1558,1562,1589,24935656,0,0,1222,"",0.92,1.26,1.24,1.25,1.25,0.00,0.00,1.00,"",0,0.0,81,5.5,56,3.7,38,2.5,-5382174,-17.8,0,0.0,0,0.0,-321,-20.8
"36005","1","54","74","0","2022","1","","Bronx County, New York","Federal Government","NAICS 54 Professional, scientific, and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,4,4,4,145461,0,0,2797,"",0.43,0.03,0.03,0.03,0.05,0.00,0.00,1.90,"",0,0.0,0,0.0,0,0.0,0,0.0,4371,3.1,0,0.0,0,0.0,84,3.1
"36005","1","54","74","0","2022","2","","Bronx County, New York","Federal Government","NAICS 54 Professional, scientific, and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,5,5,5,212203,0,0,3265,"",0.44,0.04,0.04,0.04,0.06,0.00,0.00,1.63,"",0,0.0,1,25.0,1,25.0,1,25.0,47468,28.8,0,0.0,0,0.0,97,3.1
"36005","1","54","74","0","2022","3","","Bronx County, New York","Federal Government","NAICS 54 Professional, scientific, and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,5,6,6,197964,0,0,2687,"",0.45,0.04,0.04,0.04,0.06,0.00,0.00,1.45,"",0,0.0,1,25.0,2,50.0,2,50.0,57618,41.1,0,0.0,0,0.0,-12,-0.4
"36005","1","54","74","0","2022","4","","Bronx County, New York","Federal Government","NAICS 54 Professional, scientific, and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,6,5,5,211786,0,0,3055,"",0.45,0.04,0.04,0.04,0.07,0.00,0.00,1.79,"",0,0.0,2,50.0,1,25.0,1,25.0,35665,20.3,0,0.0,0,0.0,-332,-9.8
"36005","1","541","75","0","2022","1","","Bronx County, New York","Federal Government","NAICS 541 Professional, scientific, and technical services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,4,4,4,145461,0,0,2797,"",0.43,0.03,0.03,0.03,0.05,0.00,0.00,1.90,"",0,0.0,0,0.0,0,0.0,0,0.0,4371,3.1,0,0.0,0,0.0,84,3.1
"36005","1","541","75","0","2022","2","","Bronx County, New York","Federal Government","NAICS 541 Professional, scientific, and technical services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,5,5,5,212203,0,0,3265,"",0.44,0.04,0.04,0.04,0.06,0.00,0.00,1.63,"",0,0.0,1,25.0,1,25.0,1,25.0,47468,28.8,0,0.0,0,0.0,97,3.1
"36005","1","541","75","0","2022","3","","Bronx County, New York","Federal Government","NAICS 541 Professional, scientific, and technical services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,5,6,6,197964,0,0,2687,"",0.45,0.04,0.04,0.04,0.06,0.00,0.00,1.45,"",0,0.0,1,25.0,2,50.0,2,50.0,57618,41.1,0,0.0,0,0.0,-12,-0.4
"36005","1","541","75","0","2022","4","","Bronx County, New York","Federal Government","NAICS 541 Professional, scientific, and technical services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,6,5,5,211786,0,0,3055,"",0.45,0.04,0.04,0.04,0.07,0.00,0.00,1.79,"",0,0.0,2,50.0,1,25.0,1,25.0,35665,20.3,0,0.0,0,0.0,-332,-9.8
"36005","1","5419","76","0","2022","1","","Bronx County, New York","Federal Government","NAICS 5419 Other professional, scientific, and technical services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,4,4,4,145461,0,0,2797,"",3.77,0.41,0.41,0.41,0.70,0.00,0.00,1.71,"",0,0.0,0,0.0,0,0.0,0,0.0,4371,3.1,0,0.0,0,0.0,84,3.1
"36005","1","5419","76","0","2022","2","","Bronx County, New York","Federal Government","NAICS 5419 Other professional, scientific, and technical services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,5,5,5,212203,0,0,3265,"",3.89,0.51,0.51,0.52,0.78,0.00,0.00,1.51,"",0,0.0,1,25.0,1,25.0,1,25.0,47468,28.8,0,0.0,0,0.0,97,3.1
"36005","1","5419","76","0","2022","3","","Bronx County, New York","Federal Government","NAICS 5419 Other professional, scientific, and technical services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,5,6,6,197964,0,0,2687,"",3.94,0.53,0.64,0.63,0.84,0.00,0.00,1.40,"",0,0.0,1,25.0,2,50.0,2,50.0,57618,41.1,0,0.0,0,0.0,-12,-0.4
"36005","1","5419","76","0","2022","4","","Bronx County, New York","Federal Government","NAICS 5419 Other professional, scientific, and technical services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,6,5,5,211786,0,0,3055,"",4.05,0.63,0.52,0.52,0.80,0.00,0.00,1.44,"",0,0.0,2,50.0,1,25.0,1,25.0,35665,20.3,0,0.0,0,0.0,-332,-9.8
"36005","1","54199","77","0","2022","1","","Bronx County, New York","Federal Government","NAICS 54199 All other professional, scientific, and technical services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,4,4,4,145461,0,0,2797,"",3.83,0.45,0.45,0.45,0.72,0.00,0.00,1.60,"",0,0.0,0,0.0,0,0.0,0,0.0,4371,3.1,0,0.0,0,0.0,84,3.1
"36005","1","54199","77","0","2022","2","","Bronx County, New York","Federal Government","NAICS 54199 All other professional, scientific, and technical services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,5,5,5,212203,0,0,3265,"",3.94,0.57,0.57,0.58,0.80,0.00,0.00,1.40,"",0,0.0,1,25.0,1,25.0,1,25.0,47468,28.8,0,0.0,0,0.0,97,3.1
"36005","1","54199","77","0","2022","3","","Bronx County, New York","Federal Government","NAICS 54199 All other professional, scientific, and technical services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,5,6,6,197964,0,0,2687,"",3.99,0.58,0.70,0.70,0.86,0.00,0.00,1.31,"",0,0.0,1,25.0,2,50.0,2,50.0,57618,41.1,0,0.0,0,0.0,-12,-0.4
"36005","1","54199","77","0","2022","4","","Bronx County, New York","Federal Government","NAICS 54199 All other professional, scientific, and technical services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,6,5,5,211786,0,0,3055,"",4.10,0.70,0.57,0.58,0.82,0.00,0.00,1.34,"",0,0.0,2,50.0,1,25.0,1,25.0,35665,20.3,0,0.0,0,0.0,-332,-9.8
"36005","1","541990","78","0","2022","1","","Bronx County, New York","Federal Government","NAICS 541990 All other professional, scientific, and technical services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,4,4,4,145461,0,0,2797,"",3.83,0.45,0.45,0.45,0.72,0.00,0.00,1.60,"",0,0.0,0,0.0,0,0.0,0,0.0,4371,3.1,0,0.0,0,0.0,84,3.1
"36005","1","541990","78","0","2022","2","","Bronx County, New York","Federal Government","NAICS 541990 All other professional, scientific, and technical services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,5,5,5,212203,0,0,3265,"",3.94,0.57,0.57,0.58,0.80,0.00,0.00,1.40,"",0,0.0,1,25.0,1,25.0,1,25.0,47468,28.8,0,0.0,0,0.0,97,3.1
"36005","1","541990","78","0","2022","3","","Bronx County, New York","Federal Government","NAICS 541990 All other professional, scientific, and technical services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,5,6,6,197964,0,0,2687,"",3.99,0.58,0.70,0.70,0.86,0.00,0.00,1.31,"",0,0.0,1,25.0,2,50.0,2,50.0,57618,41.1,0,0.0,0,0.0,-12,-0.4
"36005","1","541990","78","0","2022","4","","Bronx County, New York","Federal Government","NAICS 541990 All other professional, scientific, and technical services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,6,5,5,211786,0,0,3055,"",4.10,0.70,0.57,0.58,0.82,0.00,0.00,1.34,"",0,0.0,2,50.0,1,25.0,1,25.0,35665,20.3,0,0.0,0,0.0,-332,-9.8
"36005","1","62","74","0","2022","1","","Bronx County, New York","Federal Government","NAICS 62 Health care and social assistance","County, NAICS Sector -- by ownership sector","All establishment sizes",1,1871,1876,1868,47895753,0,0,1968,"",0.45,2.14,2.15,2.14,2.97,0.00,0.00,1.38,"",0,0.0,-91,-4.6,-69,-3.5,-29,-1.5,839513,1.8,0,0.0,0,0.0,97,5.2
"36005","1","62","74","0","2022","2","","Bronx County, New York","Federal Government","NAICS 62 Health care and social assistance","County, NAICS Sector -- by ownership sector","All establishment sizes",1,1871,1893,1894,55102968,0,0,2247,"",0.47,2.16,2.20,2.20,2.59,0.00,0.00,1.19,"",0,0.0,-27,-1.4,7,0.4,14,0.7,1871668,3.5,0,0.0,0,0.0,78,3.6
