"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"36059","1","1021","73","0","2022","1","","Nassau County, New York","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",81,4073,4106,4057,79770021,0,0,1504,"",0.54,1.46,1.48,1.46,1.77,0.00,0.00,1.20,"",2,2.5,26,0.6,-13,-0.3,-50,-1.2,875034,1.1,0,0.0,0,0.0,21,1.4
"36059","1","1021","73","0","2022","2","","Nassau County, New York","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",81,4074,3997,4005,90484984,0,0,1729,"",0.55,1.47,1.46,1.45,1.67,0.00,0.00,1.14,"",2,2.5,-110,-2.6,-71,-1.7,-51,-1.3,1154621,1.3,0,0.0,0,0.0,54,3.2
"36059","1","1021","73","0","2022","3","","Nassau County, New York","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",80,4292,4239,4281,96892252,0,0,1745,"",0.55,1.57,1.60,1.57,1.89,0.00,0.00,1.19,"",1,1.3,234,5.8,174,4.3,222,5.5,18848579,24.2,0,0.0,0,0.0,267,18.1
"36059","1","1021","73","0","2022","4","","Nassau County, New York","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",80,4249,4389,4486,93963724,0,0,1652,"",0.56,1.56,1.59,1.60,1.83,0.00,0.00,1.16,"",0,0.0,229,5.7,322,7.9,300,7.2,1764965,1.9,0,0.0,0,0.0,-82,-4.7
"36059","1","1024","73","0","2022","1","","Nassau County, New York","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,11,12,13,284596,0,0,1824,"",0.14,0.04,0.04,0.05,0.05,0.00,0.00,1.06,"",0,0.0,-1,-8.3,1,9.1,2,18.2,31630,12.5,0,0.0,0,0.0,107,6.2
"36059","1","1024","73","0","2022","2","","Nassau County, New York","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,12,12,14,361335,0,0,2194,"",0.14,0.04,0.04,0.05,0.04,0.00,0.00,1.00,"",0,0.0,1,9.1,1,9.1,0,0.0,107395,42.3,0,0.0,0,0.0,566,34.8
"36059","1","1024","73","0","2022","3","","Nassau County, New York","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,15,16,16,360076,0,0,1768,"",0.14,0.05,0.06,0.06,0.05,0.00,0.00,0.92,"",0,0.0,1,7.1,3,23.1,4,33.3,2659,0.7,0,0.0,0,0.0,-347,-16.4
"36059","1","1024","73","0","2022","4","","Nassau County, New York","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,18,19,20,447587,0,0,1812,"",0.15,0.06,0.07,0.07,0.06,0.00,0.00,0.94,"",0,0.0,6,50.0,7,58.3,9,81.8,169678,61.1,0,0.0,0,0.0,-20,-1.1
"36059","1","1026","73","0","2022","1","","Nassau County, New York","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,12,13,12,193727,0,0,1208,"",0.13,0.07,0.08,0.07,0.08,0.00,0.00,1.15,"",0,0.0,-1,-7.7,1,8.3,0,0.0,14587,8.1,0,0.0,0,0.0,91,8.1
"36059","1","1026","73","0","2022","2","","Nassau County, New York","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,11,14,19,292247,0,0,1533,"",0.14,0.06,0.07,0.10,0.10,0.00,0.00,1.23,"",0,0.0,-1,-8.3,2,16.7,5,35.7,65772,29.0,0,0.0,0,0.0,158,11.5
"36059","1","1026","73","0","2022","3","","Nassau County, New York","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,20,19,15,255106,0,0,1090,"",0.15,0.10,0.10,0.08,0.09,0.00,0.00,0.98,"",0,0.0,5,33.3,5,35.7,0,0.0,18629,7.9,0,0.0,0,0.0,-150,-12.1
"36059","1","1026","73","0","2022","4","","Nassau County, New York","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,13,15,16,298851,0,0,1567,"",0.15,0.07,0.08,0.09,0.10,0.00,0.00,1.24,"",0,0.0,-2,-13.3,0,0.0,3,23.1,39603,15.3,0,0.0,0,0.0,176,12.7
"36059","1","1027","73","0","2022","1","","Nassau County, New York","Federal Government","1027 Other services","County, by Supersector -- by ownership sector","All establishment sizes",2,30,30,28,437114,0,0,1146,"",2.53,1.52,1.53,1.42,1.51,0.00,0.00,1.01,"",0,0.0,-3,-9.1,-6,-16.7,-6,-17.6,-32303,-6.9,0,0.0,0,0.0,94,8.9
"36059","1","1027","73","0","2022","2","","Nassau County, New York","Federal Government","1027 Other services","County, by Supersector -- by ownership sector","All establishment sizes",2,32,31,30,527850,0,0,1310,"",2.65,1.62,1.55,1.49,1.58,0.00,0.00,1.02,"",0,0.0,-1,-3.0,-2,-6.1,-3,-9.1,-20265,-3.7,0,0.0,0,0.0,32,2.5
"36059","1","1027","73","0","2022","3","","Nassau County, New York","Federal Government","1027 Other services","County, by Supersector -- by ownership sector","All establishment sizes",2,33,35,34,587353,0,0,1329,"",2.64,1.67,1.78,1.70,1.81,0.00,0.00,1.05,"",0,0.0,1,3.1,3,9.4,2,6.2,123757,26.7,0,0.0,0,0.0,215,19.3
"36059","1","1027","73","0","2022","4","","Nassau County, New York","Federal Government","1027 Other services","County, by Supersector -- by ownership sector","All establishment sizes",2,34,34,34,483668,0,0,1094,"",2.60,1.71,1.69,1.70,1.41,0.00,0.00,0.83,"",0,0.0,3,9.7,3,9.7,3,9.7,-28959,-5.6,0,0.0,0,0.0,-178,-14.0
"36059","1","1028","73","0","2022","1","","Nassau County, New York","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",23,1095,1087,1078,26895946,0,0,1904,"",0.18,0.17,0.17,0.17,0.17,0.00,0.00,1.03,"",1,4.5,17,1.6,15,1.4,6,0.6,1865816,7.5,0,0.0,0,0.0,111,6.2
"36059","1","1028","73","0","2022","2","","Nassau County, New York","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",23,1103,1102,1101,32035073,0,0,2236,"",0.19,0.17,0.17,0.17,0.16,0.00,0.00,0.96,"",1,4.5,28,2.6,25,2.3,20,1.9,2627430,8.9,0,0.0,0,0.0,137,6.5
"36059","1","1028","73","0","2022","3","","Nassau County, New York","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",21,842,852,871,21834145,0,0,1964,"",0.17,0.13,0.13,0.13,0.13,0.00,0.00,0.96,"",-1,-4.5,-257,-23.4,-248,-22.5,-227,-20.7,-4706843,-17.7,0,0.0,0,0.0,106,5.7
"36059","1","1028","73","0","2022","4","","Nassau County, New York","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",22,898,904,907,25978880,0,0,2213,"",0.19,0.14,0.14,0.14,0.14,0.00,0.00,1.02,"",0,0.0,-190,-17.5,-189,-17.3,-173,-16.0,-4851117,-15.7,0,0.0,0,0.0,31,1.4
"36059","1","44-45","74","0","2022","1","","Nassau County, New York","Federal Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,20,20,20,204672,0,0,787,"",0.28,0.12,0.12,0.12,0.14,0.00,0.00,1.20,"",0,0.0,3,17.6,3,17.6,3,17.6,9647,4.9,0,0.0,0,0.0,-95,-10.8
"36059","1","44-45","74","0","2022","2","","Nassau County, New York","Federal Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,19,19,19,255315,0,0,1034,"",0.29,0.11,0.11,0.11,0.14,0.00,0.00,1.24,"",0,0.0,1,5.6,2,11.8,3,18.8,61903,32.0,0,0.0,0,0.0,159,18.2
"36059","1","44-45","74","0","2022","3","","Nassau County, New York","Federal Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,19,19,18,240088,0,0,989,"",0.29,0.11,0.11,0.11,0.14,0.00,0.00,1.30,"",0,0.0,4,26.7,5,35.7,2,12.5,52374,27.9,0,0.0,0,0.0,26,2.7
"36059","1","44-45","74","0","2022","4","","Nassau County, New York","Federal Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,18,19,19,217295,0,0,895,"",0.30,0.11,0.11,0.11,0.13,0.00,0.00,1.18,"",0,0.0,1,5.9,0,0.0,1,5.6,4571,2.1,0,0.0,0,0.0,-14,-1.5
"36059","1","445","75","0","2022","1","","Nassau County, New York","Federal Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,20,20,20,204672,0,0,787,"",0.97,0.48,0.48,0.48,0.46,0.00,0.00,0.95,"",0,0.0,3,17.6,3,17.6,3,17.6,9647,4.9,0,0.0,0,0.0,-95,-10.8
"36059","1","445","75","0","2022","2","","Nassau County, New York","Federal Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,19,19,19,255315,0,0,1034,"",1.00,0.46,0.46,0.45,0.45,0.00,0.00,0.98,"",0,0.0,1,5.6,2,11.8,3,18.8,61903,32.0,0,0.0,0,0.0,159,18.2
"36059","1","445","75","0","2022","3","","Nassau County, New York","Federal Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,19,19,18,240088,0,0,989,"",1.01,0.46,0.47,0.44,0.43,0.00,0.00,0.93,"",0,0.0,4,26.7,5,35.7,2,12.5,52374,27.9,0,0.0,0,0.0,26,2.7
"36059","1","445","75","0","2022","4","","Nassau County, New York","Federal Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,18,19,19,217295,0,0,895,"",1.03,0.44,0.46,0.46,0.44,0.00,0.00,0.98,"",0,0.0,1,5.9,0,0.0,1,5.6,4571,2.1,0,0.0,0,0.0,-14,-1.5
"36059","1","4451","76","0","2022","1","","Nassau County, New York","Federal Government","NAICS 4451 Grocery and convenience retailers","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,20,20,20,204672,0,0,787,"",0.97,0.48,0.48,0.48,0.46,0.00,0.00,0.95,"",0,0.0,3,17.6,3,17.6,3,17.6,9647,4.9,0,0.0,0,0.0,-95,-10.8
"36059","1","4451","76","0","2022","2","","Nassau County, New York","Federal Government","NAICS 4451 Grocery and convenience retailers","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,19,19,19,255315,0,0,1034,"",1.00,0.46,0.46,0.45,0.45,0.00,0.00,0.98,"",0,0.0,1,5.6,2,11.8,3,18.8,61903,32.0,0,0.0,0,0.0,159,18.2
"36059","1","4451","76","0","2022","3","","Nassau County, New York","Federal Government","NAICS 4451 Grocery and convenience retailers","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,19,19,18,240088,0,0,989,"",1.01,0.46,0.47,0.44,0.43,0.00,0.00,0.93,"",0,0.0,4,26.7,5,35.7,2,12.5,52374,27.9,0,0.0,0,0.0,26,2.7
"36059","1","4451","76","0","2022","4","","Nassau County, New York","Federal Government","NAICS 4451 Grocery and convenience retailers","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,18,19,19,217295,0,0,895,"",1.03,0.44,0.46,0.46,0.44,0.00,0.00,0.98,"",0,0.0,1,5.9,0,0.0,1,5.6,4571,2.1,0,0.0,0,0.0,-14,-1.5
"36059","1","44511","77","0","2022","1","","Nassau County, New York","Federal Government","NAICS 44511 Supermarkets and other grocery retailers (except convenience retailers)","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,20,20,20,204672,0,0,787,"",1.14,0.51,0.51,0.51,0.48,0.00,0.00,0.93,"",0,0.0,3,17.6,3,17.6,3,17.6,9647,4.9,0,0.0,0,0.0,-95,-10.8
"36059","1","44511","77","0","2022","2","","Nassau County, New York","Federal Government","NAICS 44511 Supermarkets and other grocery retailers (except convenience retailers)","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,19,19,19,255315,0,0,1034,"",1.17,0.49,0.49,0.48,0.47,0.00,0.00,0.96,"",0,0.0,1,5.6,2,11.8,3,18.8,61903,32.0,0,0.0,0,0.0,159,18.2
"36059","1","44511","77","0","2022","3","","Nassau County, New York","Federal Government","NAICS 44511 Supermarkets and other grocery retailers (except convenience retailers)","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,19,19,18,240088,0,0,989,"",1.18,0.49,0.50,0.47,0.44,0.00,0.00,0.91,"",0,0.0,4,26.7,5,35.7,2,12.5,52374,27.9,0,0.0,0,0.0,26,2.7
"36059","1","44511","77","0","2022","4","","Nassau County, New York","Federal Government","NAICS 44511 Supermarkets and other grocery retailers (except convenience retailers)","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,18,19,19,217295,0,0,895,"",1.20,0.47,0.49,0.49,0.47,0.00,0.00,0.97,"",0,0.0,1,5.9,0,0.0,1,5.6,4571,2.1,0,0.0,0,0.0,-14,-1.5
"36059","1","445110","78","0","2022","1","","Nassau County, New York","Federal Government","NAICS 445110 Supermarkets and other grocery retailers (except convenience retailers)","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,20,20,20,204672,0,0,787,"",1.14,0.51,0.51,0.51,0.48,0.00,0.00,0.93,"",0,0.0,3,17.6,3,17.6,3,17.6,9647,4.9,0,0.0,0,0.0,-95,-10.8
"36059","1","445110","78","0","2022","2","","Nassau County, New York","Federal Government","NAICS 445110 Supermarkets and other grocery retailers (except convenience retailers)","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,19,19,19,255315,0,0,1034,"",1.17,0.49,0.49,0.48,0.47,0.00,0.00,0.96,"",0,0.0,1,5.6,2,11.8,3,18.8,61903,32.0,0,0.0,0,0.0,159,18.2
"36059","1","445110","78","0","2022","3","","Nassau County, New York","Federal Government","NAICS 445110 Supermarkets and other grocery retailers (except convenience retailers)","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,19,19,18,240088,0,0,989,"",1.18,0.49,0.50,0.47,0.44,0.00,0.00,0.91,"",0,0.0,4,26.7,5,35.7,2,12.5,52374,27.9,0,0.0,0,0.0,26,2.7
"36059","1","445110","78","0","2022","4","","Nassau County, New York","Federal Government","NAICS 445110 Supermarkets and other grocery retailers (except convenience retailers)","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,18,19,19,217295,0,0,895,"",1.20,0.47,0.49,0.49,0.47,0.00,0.00,0.97,"",0,0.0,1,5.9,0,0.0,1,5.6,4571,2.1,0,0.0,0,0.0,-14,-1.5
"36059","1","48-49","74","0","2022","1","","Nassau County, New York","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",80,4053,4086,4037,79565349,0,0,1508,"",0.55,1.57,1.60,1.58,1.89,0.00,0.00,1.19,"",2,2.6,23,0.6,-16,-0.4,-53,-1.3,865387,1.1,0,0.0,0,0.0,22,1.5
"36059","1","48-49","74","0","2022","2","","Nassau County, New York","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",80,4055,3978,3986,90229669,0,0,1732,"",0.56,1.59,1.57,1.57,1.78,0.00,0.00,1.13,"",2,2.6,-111,-2.7,-73,-1.8,-54,-1.3,1092718,1.2,0,0.0,0,0.0,54,3.2
"36059","1","48-49","74","0","2022","3","","Nassau County, New York","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",79,4273,4220,4263,96652164,0,0,1749,"",0.56,1.70,1.73,1.70,2.01,0.00,0.00,1.18,"",1,1.3,230,5.7,169,4.2,220,5.4,18796205,24.1,0,0.0,0,0.0,269,18.2
"36059","1","48-49","74","0","2022","4","","Nassau County, New York","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",79,4231,4370,4467,93746429,0,0,1655,"",0.57,1.68,1.71,1.73,1.98,0.00,0.00,1.16,"",0,0.0,228,5.7,322,8.0,299,7.2,1760394,1.9,0,0.0,0,0.0,-82,-4.7
"36059","1","488","75","0","2022","1","","Nassau County, New York","Federal Government","NAICS 488 Support activities for transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,427,427,427,18845330,0,0,3395,"",2.56,9.24,9.29,9.24,11.24,0.00,0.00,1.21,"",0,0.0,-35,-7.6,-36,-7.8,-36,-7.8,1274729,7.3,0,0.0,0,0.0,474,16.2
"36059","1","488","75","0","2022","2","","Nassau County, New York","Federal Government","NAICS 488 Support activities for transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,423,422,422,21662870,0,0,3946,"",2.65,9.19,9.17,9.01,10.94,0.00,0.00,1.20,"",0,0.0,-35,-7.6,-34,-7.5,-32,-7.0,657310,3.1,0,0.0,0,0.0,403,11.4
"36059","1","488","75","0","2022","3","","Nassau County, New York","Federal Government","NAICS 488 Support activities for transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,676,677,686,25226901,0,0,2855,"",1.63,14.17,14.35,14.19,14.47,0.00,0.00,1.02,"",-1,-50.0,230,51.6,232,52.1,245,55.6,6447068,34.3,0,0.0,0,0.0,-399,-12.3
"36059","1","488","75","0","2022","4","","Nassau County, New York","Federal Government","NAICS 488 Support activities for transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,686,687,689,30167732,0,0,3376,"",1.67,14.16,14.09,14.08,14.56,0.00,0.00,1.03,"",-1,-50.0,253,58.4,253,58.3,257,59.5,9086837,43.1,0,0.0,0,0.0,-369,-9.9
"36059","1","4881","76","0","2022","1","","Nassau County, New York","Federal Government","NAICS 4881 Support activities for air transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,427,427,427,18845330,0,0,3395,"",2.56,9.24,9.29,9.24,11.24,0.00,0.00,1.21,"",0,0.0,-35,-7.6,-36,-7.8,-36,-7.8,1274729,7.3,0,0.0,0,0.0,474,16.2
"36059","1","4881","76","0","2022","2","","Nassau County, New York","Federal Government","NAICS 4881 Support activities for air transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,423,422,422,21662870,0,0,3946,"",2.65,9.19,9.17,9.01,10.94,0.00,0.00,1.20,"",0,0.0,-35,-7.6,-34,-7.5,-32,-7.0,657310,3.1,0,0.0,0,0.0,403,11.4
"36059","1","4881","76","0","2022","3","","Nassau County, New York","Federal Government","NAICS 4881 Support activities for air transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,676,677,686,25226901,0,0,2855,"",1.63,14.17,14.35,14.19,14.47,0.00,0.00,1.02,"",-1,-50.0,230,51.6,232,52.1,245,55.6,6447068,34.3,0,0.0,0,0.0,-399,-12.3
"36059","1","4881","76","0","2022","4","","Nassau County, New York","Federal Government","NAICS 4881 Support activities for air transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,686,687,689,30167732,0,0,3376,"",1.67,14.16,14.09,14.08,14.56,0.00,0.00,1.03,"",-1,-50.0,253,58.4,253,58.3,257,59.5,9086837,43.1,0,0.0,0,0.0,-369,-9.9
"36059","1","48811","77","0","2022","1","","Nassau County, New York","Federal Government","NAICS 48811 Airport operations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,427,427,427,18845330,0,0,3395,"",2.56,9.24,9.29,9.24,11.24,0.00,0.00,1.21,"",0,0.0,-35,-7.6,-36,-7.8,-36,-7.8,1274729,7.3,0,0.0,0,0.0,474,16.2
"36059","1","48811","77","0","2022","2","","Nassau County, New York","Federal Government","NAICS 48811 Airport operations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,423,422,422,21662870,0,0,3946,"",2.65,9.19,9.17,9.01,10.94,0.00,0.00,1.20,"",0,0.0,-35,-7.6,-34,-7.5,-32,-7.0,657310,3.1,0,0.0,0,0.0,403,11.4
"36059","1","48811","77","0","2022","3","","Nassau County, New York","Federal Government","NAICS 48811 Airport operations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,676,677,686,25226901,0,0,2855,"",1.63,14.17,14.35,14.19,14.47,0.00,0.00,1.02,"",-1,-50.0,230,51.6,232,52.1,245,55.6,6447068,34.3,0,0.0,0,0.0,-399,-12.3
"36059","1","48811","77","0","2022","4","","Nassau County, New York","Federal Government","NAICS 48811 Airport operations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,686,687,689,30167732,0,0,3376,"",1.67,14.16,14.09,14.08,14.56,0.00,0.00,1.03,"",-1,-50.0,253,58.4,253,58.3,257,59.5,9086837,43.1,0,0.0,0,0.0,-369,-9.9
"36059","1","488111","78","0","2022","1","","Nassau County, New York","Federal Government","NAICS 488111 Air traffic control","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,427,427,427,18845330,0,0,3395,"",2.58,9.25,9.31,9.25,11.24,0.00,0.00,1.21,"",0,0.0,-35,-7.6,-36,-7.8,-36,-7.8,1274729,7.3,0,0.0,0,0.0,474,16.2
"36059","1","488111","78","0","2022","2","","Nassau County, New York","Federal Government","NAICS 488111 Air traffic control","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,423,422,422,21662870,0,0,3946,"",2.67,9.20,9.19,9.03,10.94,0.00,0.00,1.20,"",0,0.0,-35,-7.6,-34,-7.5,-32,-7.0,657310,3.1,0,0.0,0,0.0,403,11.4
