"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"36061","1","1021","73","0","2021","2","","New York County, New York","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",53,6363,5763,5745,110165375,0,0,1423,"",0.15,0.62,0.57,0.57,0.30,0.00,0.00,0.52,"",0,0.0,232,3.8,-280,-4.6,-425,-6.9,-3349879,-3.0,0,0.0,0,0.0,-5,-0.4
"36061","1","1021","73","0","2021","3","","New York County, New York","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",55,5753,5805,5858,92655045,0,0,1228,"",0.16,0.56,0.57,0.57,0.30,0.00,0.00,0.52,"",2,3.8,-223,-3.7,-168,-2.8,-130,-2.2,37177,0.0,0,0.0,0,0.0,36,3.0
"36061","1","1021","73","0","2021","4","","New York County, New York","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",57,5739,6065,6338,114419680,0,0,1455,"",0.17,0.56,0.57,0.58,0.26,0.00,0.00,0.45,"",4,7.5,-318,-5.3,-265,-4.2,-194,-3.0,2425413,2.2,0,0.0,0,0.0,89,6.5
"36061","1","1022","73","0","2021","1","","New York County, New York","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,11,11,11,245618,0,0,1718,"",0.65,0.11,0.11,0.11,0.04,0.00,0.00,0.37,"",0,0.0,0,0.0,1,10.0,1,10.0,18348,8.1,0,0.0,0,0.0,26,1.5
"36061","1","1022","73","0","2021","2","","New York County, New York","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,11,11,11,286259,0,0,2002,"",0.65,0.11,0.11,0.11,0.06,0.00,0.00,0.55,"",0,0.0,0,0.0,0,0.0,0,0.0,9823,3.6,0,0.0,0,0.0,69,3.6
"36061","1","1022","73","0","2021","3","","New York County, New York","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,11,11,11,249841,0,0,1747,"",0.65,0.11,0.11,0.11,0.06,0.00,0.00,0.57,"",0,0.0,0,0.0,0,0.0,0,0.0,7613,3.1,0,0.0,0,0.0,53,3.1
"36061","1","1022","73","0","2021","4","","New York County, New York","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,10,10,10,271603,0,0,2089,"",0.63,0.10,0.10,0.10,0.05,0.00,0.00,0.51,"",0,0.0,-1,-9.1,-1,-9.1,-1,-9.1,-24452,-8.3,0,0.0,0,0.0,19,0.9
"36061","1","1023","73","0","2021","1","","New York County, New York","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",3,278,277,270,11952112,0,0,3343,"",0.33,1.47,1.48,1.46,0.68,0.00,0.00,0.46,"",0,0.0,4,1.5,4,1.5,-7,-2.5,442069,3.8,0,0.0,0,0.0,120,3.7
"36061","1","1023","73","0","2021","2","","New York County, New York","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",3,282,282,283,12811098,0,0,3490,"",0.34,1.52,1.52,1.51,1.01,0.00,0.00,0.66,"",0,0.0,11,4.1,9,3.3,14,5.2,414945,3.3,0,0.0,0,0.0,-29,-0.8
"36061","1","1023","73","0","2021","3","","New York County, New York","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",3,283,279,280,11094391,0,0,3041,"",0.35,1.48,1.47,1.47,0.98,0.00,0.00,0.67,"",0,0.0,12,4.4,3,1.1,13,4.9,414027,3.9,0,0.0,0,0.0,13,0.4
"36061","1","1023","73","0","2021","4","","New York County, New York","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",3,277,273,274,12601488,0,0,3529,"",0.34,1.43,1.40,1.40,0.85,0.00,0.00,0.60,"",0,0.0,5,1.8,1,0.4,-2,-0.7,-7514,-0.1,0,0.0,0,0.0,-19,-0.5
"36061","1","1024","73","0","2021","1","","New York County, New York","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,334,335,339,8311757,0,0,1903,"",0.06,0.32,0.32,0.32,0.12,0.00,0.00,0.38,"",0,0.0,-21,-5.9,-13,-3.7,-10,-2.9,-171914,-2.0,0,0.0,0,0.0,42,2.3
"36061","1","1024","73","0","2021","2","","New York County, New York","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,336,333,336,8258760,0,0,1896,"",0.06,0.32,0.32,0.32,0.16,0.00,0.00,0.52,"",0,0.0,-11,-3.2,-13,-3.8,-13,-3.7,-723125,-8.1,0,0.0,0,0.0,-93,-4.7
"36061","1","1024","73","0","2021","3","","New York County, New York","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,335,330,325,10460661,0,0,2438,"",0.06,0.31,0.31,0.30,0.20,0.00,0.00,0.66,"",0,0.0,-12,-3.5,-21,-6.0,-22,-6.3,5912,0.1,0,0.0,0,0.0,129,5.6
"36061","1","1024","73","0","2021","4","","New York County, New York","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,324,325,324,9470445,0,0,2246,"",0.06,0.30,0.30,0.30,0.15,0.00,0.00,0.51,"",0,0.0,-17,-5.0,-16,-4.7,-13,-3.9,-355439,-3.6,0,0.0,0,0.0,21,0.9
"36061","1","1025","73","0","2021","1","","New York County, New York","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,1754,1758,1745,42853671,0,0,1881,"",0.06,0.27,0.27,0.27,0.10,0.00,0.00,0.39,"",0,0.0,-123,-6.6,-83,-4.5,-110,-5.9,-1662892,-3.7,0,0.0,0,0.0,38,2.1
"36061","1","1025","73","0","2021","2","","New York County, New York","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,1742,1725,1714,48731532,0,0,2171,"",0.06,0.27,0.27,0.26,0.16,0.00,0.00,0.59,"",0,0.0,-42,-2.4,-63,-3.5,-73,-4.1,-153217,-0.3,0,0.0,0,0.0,66,3.1
"36061","1","1025","73","0","2021","3","","New York County, New York","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,1732,1712,1710,41947164,0,0,1878,"",0.06,0.26,0.26,0.26,0.15,0.00,0.00,0.59,"",0,0.0,-73,-4.0,-67,-3.8,-70,-3.9,-1551926,-3.6,0,0.0,0,0.0,7,0.4
"36061","1","1025","73","0","2021","4","","New York County, New York","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,1739,1740,1739,51094237,0,0,2260,"",0.06,0.26,0.26,0.26,0.14,0.00,0.00,0.52,"",0,0.0,-35,-2.0,-20,-1.1,-70,-3.9,749482,1.5,0,0.0,0,0.0,86,4.0
"36061","1","1026","73","0","2021","1","","New York County, New York","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",3,520,520,517,10574093,0,0,1567,"",0.17,0.83,0.82,0.81,0.43,0.00,0.00,0.52,"",0,0.0,0,0.0,-2,-0.4,-3,-0.6,569813,5.7,0,0.0,0,0.0,89,6.0
"36061","1","1026","73","0","2021","2","","New York County, New York","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",3,521,516,528,11774281,0,0,1736,"",0.17,0.79,0.74,0.72,0.60,0.00,0.00,0.80,"",0,0.0,6,1.2,6,1.2,15,2.9,434057,3.8,0,0.0,0,0.0,34,2.0
"36061","1","1026","73","0","2021","3","","New York County, New York","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",3,523,519,515,11560665,0,0,1713,"",0.17,0.70,0.71,0.72,0.61,0.00,0.00,0.86,"",0,0.0,4,0.8,-4,-0.8,-13,-2.5,1190523,11.5,0,0.0,0,0.0,189,12.4
"36061","1","1026","73","0","2021","4","","New York County, New York","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",3,523,512,512,12576315,0,0,1876,"",0.17,0.75,0.76,0.77,0.55,0.00,0.00,0.73,"",0,0.0,-4,-0.8,-17,-3.2,-21,-3.9,468275,3.9,0,0.0,0,0.0,118,6.7
"36061","1","1028","73","0","2021","1","","New York County, New York","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",84,12353,12318,12258,356037715,0,0,2225,"",0.28,0.52,0.52,0.51,0.21,0.00,0.00,0.41,"",0,0.0,-182,-1.5,-269,-2.1,-276,-2.2,5661787,1.6,0,0.0,0,0.0,78,3.6
"36061","1","1028","73","0","2021","2","","New York County, New York","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",84,12314,12349,12312,415602786,0,0,2594,"",0.29,0.51,0.52,0.51,0.32,0.00,0.00,0.63,"",1,1.2,-326,-2.6,-159,-1.3,-121,-1.0,8702371,2.1,0,0.0,0,0.0,95,3.8
"36061","1","1028","73","0","2021","3","","New York County, New York","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",82,12353,12346,12442,360330790,0,0,2239,"",0.28,0.50,0.51,0.51,0.31,0.00,0.00,0.62,"",-1,-1.2,-376,-3.0,-2599,-17.4,-2543,-17.0,-4844113,-1.3,0,0.0,0,0.0,264,13.4
"36061","1","1028","73","0","2021","4","","New York County, New York","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",81,12418,12406,12305,416988143,0,0,2592,"",0.28,0.50,0.50,0.49,0.27,0.00,0.00,0.55,"",-2,-2.4,-1015,-7.6,-147,-1.2,-114,-0.9,-3097972,-0.7,0,0.0,0,0.0,68,2.7
"36061","1","48-49","74","0","2021","1","","New York County, New York","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",53,5958,5811,5774,97158003,0,0,1278,"",0.15,0.64,0.62,0.62,0.21,0.00,0.00,0.34,"",0,0.0,-298,-4.8,-337,-5.5,-340,-5.6,-7842920,-7.5,0,0.0,0,0.0,-31,-2.4
"36061","1","48-49","74","0","2021","2","","New York County, New York","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",53,6363,5763,5745,110165375,0,0,1423,"",0.16,0.67,0.62,0.62,0.32,0.00,0.00,0.51,"",0,0.0,232,3.8,-280,-4.6,-425,-6.9,-3349879,-3.0,0,0.0,0,0.0,-5,-0.4
"36061","1","48-49","74","0","2021","3","","New York County, New York","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",55,5753,5805,5858,92655045,0,0,1228,"",0.17,0.61,0.62,0.62,0.32,0.00,0.00,0.52,"",2,3.8,-223,-3.7,-168,-2.8,-130,-2.2,37177,0.0,0,0.0,0,0.0,36,3.0
"36061","1","48-49","74","0","2021","4","","New York County, New York","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",57,5739,6065,6338,114419680,0,0,1455,"",0.17,0.60,0.61,0.63,0.27,0.00,0.00,0.45,"",4,7.5,-318,-5.3,-265,-4.2,-194,-3.0,2425413,2.2,0,0.0,0,0.0,89,6.5
"36061","1","491","75","0","2021","1","","New York County, New York","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",53,5958,5811,5774,97158003,0,0,1278,"",0.15,0.65,0.63,0.63,0.22,0.00,0.00,0.35,"",0,0.0,-298,-4.8,-337,-5.5,-340,-5.6,-7842920,-7.5,0,0.0,0,0.0,-31,-2.4
"36061","1","491","75","0","2021","2","","New York County, New York","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",53,6363,5763,5745,110165375,0,0,1423,"",0.16,0.69,0.64,0.63,0.34,0.00,0.00,0.52,"",0,0.0,232,3.8,-280,-4.6,-425,-6.9,-3349879,-3.0,0,0.0,0,0.0,-5,-0.4
"36061","1","491","75","0","2021","3","","New York County, New York","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",55,5753,5805,5858,92655045,0,0,1228,"",0.17,0.62,0.63,0.63,0.33,0.00,0.00,0.53,"",2,3.8,-223,-3.7,-168,-2.8,-130,-2.2,37177,0.0,0,0.0,0,0.0,36,3.0
"36061","1","491","75","0","2021","4","","New York County, New York","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",57,5739,6065,6338,114419680,0,0,1455,"",0.17,0.62,0.63,0.64,0.29,0.00,0.00,0.45,"",4,7.5,-318,-5.3,-265,-4.2,-194,-3.0,2425413,2.2,0,0.0,0,0.0,89,6.5
"36061","1","4911","76","0","2021","1","","New York County, New York","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",53,5958,5811,5774,97158003,0,0,1278,"",0.15,0.65,0.63,0.63,0.22,0.00,0.00,0.35,"",0,0.0,-298,-4.8,-337,-5.5,-340,-5.6,-7842920,-7.5,0,0.0,0,0.0,-31,-2.4
"36061","1","4911","76","0","2021","2","","New York County, New York","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",53,6363,5763,5745,110165375,0,0,1423,"",0.16,0.69,0.64,0.63,0.34,0.00,0.00,0.52,"",0,0.0,232,3.8,-280,-4.6,-425,-6.9,-3349879,-3.0,0,0.0,0,0.0,-5,-0.4
"36061","1","4911","76","0","2021","3","","New York County, New York","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",55,5753,5805,5858,92655045,0,0,1228,"",0.17,0.62,0.63,0.63,0.33,0.00,0.00,0.53,"",2,3.8,-223,-3.7,-168,-2.8,-130,-2.2,37177,0.0,0,0.0,0,0.0,36,3.0
"36061","1","4911","76","0","2021","4","","New York County, New York","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",57,5739,6065,6338,114419680,0,0,1455,"",0.17,0.62,0.63,0.64,0.29,0.00,0.00,0.45,"",4,7.5,-318,-5.3,-265,-4.2,-194,-3.0,2425413,2.2,0,0.0,0,0.0,89,6.5
"36061","1","49111","77","0","2021","1","","New York County, New York","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",53,5958,5811,5774,97158003,0,0,1278,"",0.15,0.65,0.63,0.63,0.22,0.00,0.00,0.35,"",0,0.0,-298,-4.8,-337,-5.5,-340,-5.6,-7842920,-7.5,0,0.0,0,0.0,-31,-2.4
"36061","1","49111","77","0","2021","2","","New York County, New York","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",53,6363,5763,5745,110165375,0,0,1423,"",0.16,0.69,0.64,0.63,0.34,0.00,0.00,0.52,"",0,0.0,232,3.8,-280,-4.6,-425,-6.9,-3349879,-3.0,0,0.0,0,0.0,-5,-0.4
"36061","1","49111","77","0","2021","3","","New York County, New York","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",55,5753,5805,5858,92655045,0,0,1228,"",0.17,0.62,0.63,0.63,0.33,0.00,0.00,0.53,"",2,3.8,-223,-3.7,-168,-2.8,-130,-2.2,37177,0.0,0,0.0,0,0.0,36,3.0
"36061","1","49111","77","0","2021","4","","New York County, New York","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",57,5739,6065,6338,114419680,0,0,1455,"",0.17,0.62,0.63,0.64,0.29,0.00,0.00,0.45,"",4,7.5,-318,-5.3,-265,-4.2,-194,-3.0,2425413,2.2,0,0.0,0,0.0,89,6.5
"36061","1","491110","78","0","2021","1","","New York County, New York","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",53,5958,5811,5774,97158003,0,0,1278,"",0.15,0.65,0.63,0.63,0.22,0.00,0.00,0.35,"",0,0.0,-298,-4.8,-337,-5.5,-340,-5.6,-7842920,-7.5,0,0.0,0,0.0,-31,-2.4
"36061","1","491110","78","0","2021","2","","New York County, New York","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",53,6363,5763,5745,110165375,0,0,1423,"",0.16,0.69,0.64,0.63,0.34,0.00,0.00,0.52,"",0,0.0,232,3.8,-280,-4.6,-425,-6.9,-3349879,-3.0,0,0.0,0,0.0,-5,-0.4
"36061","1","491110","78","0","2021","3","","New York County, New York","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",55,5753,5805,5858,92655045,0,0,1228,"",0.17,0.62,0.63,0.63,0.33,0.00,0.00,0.53,"",2,3.8,-223,-3.7,-168,-2.8,-130,-2.2,37177,0.0,0,0.0,0,0.0,36,3.0
"36061","1","491110","78","0","2021","4","","New York County, New York","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",57,5739,6065,6338,114419680,0,0,1455,"",0.17,0.62,0.63,0.64,0.29,0.00,0.00,0.45,"",4,7.5,-318,-5.3,-265,-4.2,-194,-3.0,2425413,2.2,0,0.0,0,0.0,89,6.5
"36061","1","51","74","0","2021","1","","New York County, New York","Federal Government","NAICS 51 Information","County, NAICS Sector -- by ownership sector","All establishment sizes",1,11,11,11,245618,0,0,1718,"",0.65,0.11,0.11,0.11,0.04,0.00,0.00,0.37,"",0,0.0,0,0.0,1,10.0,1,10.0,18348,8.1,0,0.0,0,0.0,26,1.5
"36061","1","51","74","0","2021","2","","New York County, New York","Federal Government","NAICS 51 Information","County, NAICS Sector -- by ownership sector","All establishment sizes",1,11,11,11,286259,0,0,2002,"",0.65,0.11,0.11,0.11,0.06,0.00,0.00,0.55,"",0,0.0,0,0.0,0,0.0,0,0.0,9823,3.6,0,0.0,0,0.0,69,3.6
"36061","1","51","74","0","2021","3","","New York County, New York","Federal Government","NAICS 51 Information","County, NAICS Sector -- by ownership sector","All establishment sizes",1,11,11,11,249841,0,0,1747,"",0.65,0.11,0.11,0.11,0.06,0.00,0.00,0.57,"",0,0.0,0,0.0,0,0.0,0,0.0,7613,3.1,0,0.0,0,0.0,53,3.1
"36061","1","51","74","0","2021","4","","New York County, New York","Federal Government","NAICS 51 Information","County, NAICS Sector -- by ownership sector","All establishment sizes",1,10,10,10,271603,0,0,2089,"",0.63,0.10,0.10,0.10,0.05,0.00,0.00,0.51,"",0,0.0,-1,-9.1,-1,-9.1,-1,-9.1,-24452,-8.3,0,0.0,0,0.0,19,0.9
"36061","1","519","75","0","2021","1","","New York County, New York","Federal Government","NAICS 519 Other information services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,11,11,11,245618,0,0,1718,"",0.75,0.14,0.14,0.14,0.05,0.00,0.00,0.34,"",0,0.0,0,0.0,1,10.0,1,10.0,18348,8.1,0,0.0,0,0.0,26,1.5
"36061","1","519","75","0","2021","2","","New York County, New York","Federal Government","NAICS 519 Other information services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,11,11,11,286259,0,0,2002,"",0.73,0.14,0.14,0.14,0.07,0.00,0.00,0.51,"",0,0.0,0,0.0,0,0.0,0,0.0,9823,3.6,0,0.0,0,0.0,69,3.6
"36061","1","519","75","0","2021","3","","New York County, New York","Federal Government","NAICS 519 Other information services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,11,11,11,249841,0,0,1747,"",0.73,0.14,0.14,0.14,0.08,0.00,0.00,0.53,"",0,0.0,0,0.0,0,0.0,0,0.0,7613,3.1,0,0.0,0,0.0,53,3.1
"36061","1","519","75","0","2021","4","","New York County, New York","Federal Government","NAICS 519 Other information services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,10,10,10,271603,0,0,2089,"",0.72,0.13,0.13,0.13,0.06,0.00,0.00,0.47,"",0,0.0,-1,-9.1,-1,-9.1,-1,-9.1,-24452,-8.3,0,0.0,0,0.0,19,0.9
"36061","1","5191","76","0","2021","1","","New York County, New York","Federal Government","NAICS 5191 Other information services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,11,11,11,245618,0,0,1718,"",0.75,0.14,0.14,0.14,0.05,0.00,0.00,0.34,"",0,0.0,0,0.0,1,10.0,1,10.0,18348,8.1,0,0.0,0,0.0,26,1.5
"36061","1","5191","76","0","2021","2","","New York County, New York","Federal Government","NAICS 5191 Other information services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,11,11,11,286259,0,0,2002,"",0.73,0.14,0.14,0.14,0.07,0.00,0.00,0.51,"",0,0.0,0,0.0,0,0.0,0,0.0,9823,3.6,0,0.0,0,0.0,69,3.6
"36061","1","5191","76","0","2021","3","","New York County, New York","Federal Government","NAICS 5191 Other information services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,11,11,11,249841,0,0,1747,"",0.73,0.14,0.14,0.14,0.08,0.00,0.00,0.53,"",0,0.0,0,0.0,0,0.0,0,0.0,7613,3.1,0,0.0,0,0.0,53,3.1
